eval,key,objective,RMSE,diff_mean,mean_error,diff_std,pearson_r,slope,slope_error,intercept,elapsed_s,D_H,D_C,D_N,D_O,Q_H,Q_C,Q_N,Q_O,error
341,b2e5e7b0f183,17.807630063566425,2.746967799911764,-1.2595529719560161,1.2595529719560161,2.460177509786752,0.930293663142913,1.8540025021248812,0.8540025021248812,0.6458964144641318,0.5675866603851318,1.9942059773974208,0.40341191540626875,2.3178376239486846,2.000179607754058,1.918729929248412,4.0026832275391016,1.799249956297801,0.908246406635671,
342,6b920ddc8884,1.579555307414545,0.6323333551280976,-0.14925784001787376,0.14925784001787376,0.6192471739697465,0.9690556932724036,1.0731188847746025,0.07311888477460249,0.013884930387167897,0.5651562213897705,1.9231172113452897,0.37288036679583825,1.8224621376931824,0.16057219975256531,1.3973412101060534,4.489472033510447,3.151397091638194,0.6847279350905948,
343,ad21b999e0db,0.6445756517700757,0.634974966224727,0.12853277862312396,0.12853277862312396,0.626669203705296,0.9629031604849869,1.0194388122042939,0.019438812204293887,0.17190463373507875,0.5755064487457275,1.375877956812559,0.8849070519960298,1.8853663394309534,0.08113844092161537,1.567601391881475,3.7907282745211415,2.27751962738858,0.8490416910066885,
344,059c36f0a55b,3.732415261648202,1.1206351956370233,0.16253837622843348,0.16253837622843348,1.1174139624805466,0.9276991121625804,1.183767680138761,0.1837676801387611,0.5725606097617164,0.5680515766143799,1.8743058970381867,0.8612494477336932,2.4877071371061596,0.26002628772314074,3.279766063220661,2.995459651423265,1.0935895179888349,0.5547886662363384,
345,e6415b76f41a,1.0069889791315516,0.41449830546961797,-0.2516612385236026,0.2516612385236026,0.3319192603967027,0.9887231668303709,1.0013159981845225,0.0013159981845225488,-0.24872498490960493,0.5682368278503418,2.476126595869629,0.6682661807486885,1.0818896247246959,0.11132615196384288,2.5230195787178005,4.426332044778955,1.7304103418958316,3.3871908255591716,
346,2f85888a4ea2,3.773918566562287,0.4960403931923262,-0.08313586827417706,0.08313586827417706,0.4928297189525958,0.9885359666136627,0.8120380611297574,0.1879619388702426,-0.5025163269959171,0.5592117309570312,0.07155504445346494,0.10448602504386995,0.38041404359924513,0.21406886286152482,3.222977834623987,1.6732438162817853,2.603210678855013,2.1597535693674175,
347,bc1cbc0d7db6,0.7089202488805757,0.8018341491948008,-0.024046618213596743,0.024046618213596743,0.8077107367515959,0.9423983687612558,1.0351182317932128,0.03511823179321283,0.0543091395927809,0.5711135864257812,2.260408862706162,0.28001872641756265,1.9081502558405083,0.04294706423314931,0.6380237240089235,1.1950122255423132,2.3274629261011754,0.7230205234113618,
348,39a70f57536d,2.7539617806017525,0.7786408891135436,-0.39727828065925036,0.39727828065925036,0.67487677260067,0.9682657533938989,1.1124613819548521,0.11246138195485211,-0.14635457644450725,0.5739786624908447,1.359492752113796,0.7278348382437888,1.0303768733367267,0.8219691830408835,1.255798626617373,0.7622709368751732,1.5965323351905483,2.3119161745649897,
349,5198b4ac42f3,6.302396633955814,1.1181794162508747,-0.7710750076634314,0.7710750076634314,0.8160973734263721,0.9810051162749401,1.2748058253231134,0.2748058253231134,-0.1579285708043543,0.5760467052459717,1.9698058436428671,0.8550555076047099,1.382615505406927,0.37179906979886657,3.4819693756311003,4.339976003251287,1.8665619851762887,4.525822061166437,
350,01b65799b319,1.7279139263707561,0.7392147066320769,-0.18214097763748488,0.18214097763748488,0.7219991564206525,0.9585635818041588,1.078340301971434,0.07834030197143393,-0.007348187274432592,0.5581693649291992,2.2971813200751003,1.457776712674156,1.0800302046391002,0.9086553585582401,3.7713464300604813,3.302022523215363,1.5582161575458855,1.8141903231733525,
